mandt,lifnr,land1,name1,name2,name3,name4,ort01,ort02,pfach,pstl2,pstlz,regio,sortl,stras,adrnr,mcod1,mcod2,mcod3,anred,bahns,bbbnr,bbsnr,begru,brsch,bubkz,datlt,dtams,dtaws,erdat,ernam,esrnr,konzs,ktokk,kunnr,lnrza,loevm,sperr,sperm,spras,stcd1,stcd2,stkza,stkzu,telbx,telf1,telf2,telfx,teltx,telx1,xcpdk,xzemp,vbund,fiskn,stceg,stkzn,sperq,gbort,gbdat,sexkz,kraus,revdb,qssys,ktock,pfort,werks,ltsna,werkr,plkal,duefl,txjcd,sperz,scacd,sfrgr,lzone,xlfza,dlgrp,fityp,stcdt,regss,actss,stcd3,stcd4,stcd5,stcd6,ipisp,taxbs,profs,stgdl,emnfr,lfurl,j_1kfrepre,j_1kftbus,j_1kftind,confs,updat,uptim,nodel,qssysdat,podkzb,fisku,stenr,carrier_conf,min_comp,term_li,crc_num,cvp_xblck,rg,exp,uf,rgdate,ric,rne,rnedate,cnae,legalnat,crtn,icmstaxpay,indtyp,tdt,comsize,decregpc,j_sc_capital,j_sc_currency,alc,pmt_office,ppa_relevant,sam_ue_id,sam_eft_ind,psofg,psois,pson1,pson2,pson3,psovn,psotl,psohs,psost,transport_chain,staging_time,scheduling_type,submi_relevant,operation_flag,is_deleted,recordstamp
800,TPLM410-04,DE,Computer Box,Gr. 04,,,Karlsruhe,,,,76231,,PLM410,Am Weiher 17,0000039623,COMPUTER BOX,GR. 04,KARLSRUHE,,,0000000,00000,,MBAU,0,,,,2002-12-18,BURMANM,,,LIEF,,,,,,D,,,,X,,0721/7569-823,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TPLM410-07,DE,Computer Box,Gr. 07,,,Karlsruhe,,,,76231,,PLM410,Am Weiher 17,0000039626,COMPUTER BOX,GR. 07,KARLSRUHE,,,0000000,00000,,MBAU,0,,,,2002-12-18,BURMANM,,,LIEF,,,,,,D,,,,X,,0721/7569-823,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TPLM410-27,DE,Computer Box,Gr. 27,,,Karlsruhe,,,,76231,,PLM410,Am Weiher 17,0000039646,COMPUTER BOX,GR. 27,KARLSRUHE,,,0000000,00000,,MBAU,0,,,,2002-12-18,BURMANM,,,LIEF,,,,,,D,,,,X,,0721/7569-823,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TPLM410-15,DE,Computer Box,Gr. 15,,,Karlsruhe,,,,76231,,PLM410,Am Weiher 17,0000039634,COMPUTER BOX,GR. 15,KARLSRUHE,,,0000000,00000,,MBAU,0,,,,2002-12-18,BURMANM,,,LIEF,,,,,,D,,,,X,,0721/7569-823,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TPLM410-08,DE,Computer Box,Gr. 08,,,Karlsruhe,,,,76231,,PLM410,Am Weiher 17,0000039627,COMPUTER BOX,GR. 08,KARLSRUHE,,,0000000,00000,,MBAU,0,,,,2002-12-18,BURMANM,,,LIEF,,,,,,D,,,,X,,0721/7569-823,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TPLM410-22,DE,Computer Box,Gr. 22,,,Karlsruhe,,,,76231,,PLM410,Am Weiher 17,0000039641,COMPUTER BOX,GR. 22,KARLSRUHE,,,0000000,00000,,MBAU,0,,,,2002-12-18,BURMANM,,,LIEF,,,,,,D,,,,X,,0721/7569-823,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TPLM410-24,DE,Computer Box,Gr. 24,,,Karlsruhe,,,,76231,,PLM410,Am Weiher 17,0000039643,COMPUTER BOX,GR. 24,KARLSRUHE,,,0000000,00000,,MBAU,0,,,,2002-12-18,BURMANM,,,LIEF,,,,,,D,,,,X,,0721/7569-823,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TPLM410-20,DE,Computer Box,Gr. 20,,,Karlsruhe,,,,76231,,PLM410,Am Weiher 17,0000039639,COMPUTER BOX,GR. 20,KARLSRUHE,,,0000000,00000,,MBAU,0,,,,2002-12-18,BURMANM,,,LIEF,,,,,,D,,,,X,,0721/7569-823,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TPLM410-09,DE,Computer Box,Gr. 09,,,Karlsruhe,,,,76231,,PLM410,Am Weiher 17,0000039628,COMPUTER BOX,GR. 09,KARLSRUHE,,,0000000,00000,,MBAU,0,,,,2002-12-18,BURMANM,,,LIEF,,,,,,D,,,,X,,0721/7569-823,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TPLM410-18,DE,Computer Box,Gr. 18,,,Karlsruhe,,,,76231,,PLM410,Am Weiher 17,0000039637,COMPUTER BOX,GR. 18,KARLSRUHE,,,0000000,00000,,MBAU,0,,,,2002-12-18,BURMANM,,,LIEF,,,,,,D,,,,X,,0721/7569-823,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TPLM410-02,DE,Computer Box,Gr. 02,,,Karlsruhe,,,,76231,,PLM410,Am Weiher 17,0000039621,COMPUTER BOX,GR. 02,KARLSRUHE,,,0000000,00000,,MBAU,0,,,,2002-12-18,BURMANM,,,LIEF,,,,,,D,,,,X,,0721/7569-823,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TPLM410-14,DE,Computer Box,Gr. 14,,,Karlsruhe,,,,76231,,PLM410,Am Weiher 17,0000039633,COMPUTER BOX,GR. 14,KARLSRUHE,,,0000000,00000,,MBAU,0,,,,2002-12-18,BURMANM,,,LIEF,,,,,,D,,,,X,,0721/7569-823,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TPLM410-29,DE,Computer Box,Gr. 29,,,Karlsruhe,,,,76231,,PLM410,Am Weiher 17,0000039648,COMPUTER BOX,GR. 29,KARLSRUHE,,,0000000,00000,,MBAU,0,,,,2002-12-18,BURMANM,,,LIEF,,,,,,D,,,,X,,0721/7569-823,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TPLM410-10,DE,Computer Box,Gr. 10,,,Karlsruhe,,,,76231,,PLM410,Am Weiher 17,0000039629,COMPUTER BOX,GR. 10,KARLSRUHE,,,0000000,00000,,MBAU,0,,,,2002-12-18,BURMANM,,,LIEF,,,,,,D,,,,X,,0721/7569-823,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TPLM410-05,DE,Computer Box,Gr. 05,,,Karlsruhe,,,,76231,,PLM410,Am Weiher 17,0000039624,COMPUTER BOX,GR. 05,KARLSRUHE,,,0000000,00000,,MBAU,0,,,,2002-12-18,BURMANM,,,LIEF,,,,,,D,,,,X,,0721/7569-823,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TPLM410-06,DE,Computer Box,Gr. 06,,,Karlsruhe,,,,76231,,PLM410,Am Weiher 17,0000039625,COMPUTER BOX,GR. 06,KARLSRUHE,,,0000000,00000,,MBAU,0,,,,2002-12-18,BURMANM,,,LIEF,,,,,,D,,,,X,,0721/7569-823,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TPLM410-16,DE,Computer Box,Gr. 16,,,Karlsruhe,,,,76231,,PLM410,Am Weiher 17,0000039635,COMPUTER BOX,GR. 16,KARLSRUHE,,,0000000,00000,,MBAU,0,,,,2002-12-18,BURMANM,,,LIEF,,,,,,D,,,,X,,0721/7569-823,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TPLM410-12,DE,Computer Box,Gr. 12,,,Karlsruhe,,,,76231,,PLM410,Am Weiher 17,0000039631,COMPUTER BOX,GR. 12,KARLSRUHE,,,0000000,00000,,MBAU,0,,,,2002-12-18,BURMANM,,,LIEF,,,,,,D,,,,X,,0721/7569-823,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TPLM410-23,DE,Computer Box,Gr. 23,,,Karlsruhe,,,,76231,,PLM410,Am Weiher 17,0000039642,COMPUTER BOX,GR. 23,KARLSRUHE,,,0000000,00000,,MBAU,0,,,,2002-12-18,BURMANM,,,LIEF,,,,,,D,,,,X,,0721/7569-823,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TPLM410-21,DE,Computer Box,Gr. 21,,,Karlsruhe,,,,76231,,PLM410,Am Weiher 17,0000039640,COMPUTER BOX,GR. 21,KARLSRUHE,,,0000000,00000,,MBAU,0,,,,2002-12-18,BURMANM,,,LIEF,,,,,,D,,,,X,,0721/7569-823,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TPLM410-30,DE,Computer Box,Gr. 30,,,Karlsruhe,,,,76231,,PLM410,Am Weiher 17,0000039649,COMPUTER BOX,GR. 30,KARLSRUHE,,,0000000,00000,,MBAU,0,,,,2002-12-18,BURMANM,,,LIEF,,,,,,D,,,,X,,0721/7569-823,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TPLM410-25,DE,Computer Box,Gr. 25,,,Karlsruhe,,,,76231,,PLM410,Am Weiher 17,0000039644,COMPUTER BOX,GR. 25,KARLSRUHE,,,0000000,00000,,MBAU,0,,,,2002-12-18,BURMANM,,,LIEF,,,,,,D,,,,X,,0721/7569-823,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R23,DE,AluCast AG&Co.KG Gr.23,,,,Würzburg,,,,97080,,SCM500-23,Liebigstrasse 34,0000040918,ALUCAST AG&CO.KG GR.23,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R19,DE,AluCast AG&Co.KG Gr.19,,,,Würzburg,,,,97080,,SCM500-19,Liebigstrasse 34,0000040914,ALUCAST AG&CO.KG GR.19,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R07,DE,AluCast AG&Co.KG Gr.07,,,,Würzburg,,,,97080,,SCM500-07,Liebigstrasse 34,0000040902,ALUCAST AG&CO.KG GR.07,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R06,DE,AluCast AG&Co.KG Gr.06,,,,Würzburg,,,,97080,,SCM500-06,Liebigstrasse 34,0000040901,ALUCAST AG&CO.KG GR.06,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R13,DE,AluCast AG&Co.KG Gr.13,,,,Würzburg,,,,97080,,SCM500-13,Liebigstrasse 34,0000040908,ALUCAST AG&CO.KG GR.13,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R26,DE,AluCast AG&Co.KG Gr.26,,,,Würzburg,,,,97080,,SCM500-26,Liebigstrasse 34,0000040921,ALUCAST AG&CO.KG GR.26,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R05,DE,AluCast AG&Co.KG Gr.05,,,,Würzburg,,,,97080,,SCM500-05,Liebigstrasse 34,0000040900,ALUCAST AG&CO.KG GR.05,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R25,DE,AluCast AG&Co.KG Gr.25,,,,Würzburg,,,,97080,,SCM500-25,Liebigstrasse 34,0000040920,ALUCAST AG&CO.KG GR.25,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R16,DE,AluCast AG&Co.KG Gr.16,,,,Würzburg,,,,97080,,SCM500-16,Liebigstrasse 34,0000040911,ALUCAST AG&CO.KG GR.16,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R17,DE,AluCast AG&Co.KG Gr.17,,,,Würzburg,,,,97080,,SCM500-17,Liebigstrasse 34,0000040912,ALUCAST AG&CO.KG GR.17,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R14,DE,AluCast AG&Co.KG Gr.14,,,,Würzburg,,,,97080,,SCM500-14,Liebigstrasse 34,0000040909,ALUCAST AG&CO.KG GR.14,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R15,DE,AluCast AG&Co.KG Gr.15,,,,Würzburg,,,,97080,,SCM500-15,Liebigstrasse 34,0000040910,ALUCAST AG&CO.KG GR.15,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R20,DE,AluCast AG&Co.KG Gr.20,,,,Würzburg,,,,97080,,SCM500-20,Liebigstrasse 34,0000040915,ALUCAST AG&CO.KG GR.20,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R18,DE,AluCast AG&Co.KG Gr.18,,,,Würzburg,,,,97080,,SCM500-18,Liebigstrasse 34,0000040913,ALUCAST AG&CO.KG GR.18,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R22,DE,AluCast AG&Co.KG Gr.22,,,,Würzburg,,,,97080,,SCM500-22,Liebigstrasse 34,0000040917,ALUCAST AG&CO.KG GR.22,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R11,DE,AluCast AG&Co.KG Gr.11,,,,Würzburg,,,,97080,,SCM500-11,Liebigstrasse 34,0000040906,ALUCAST AG&CO.KG GR.11,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R01,DE,AluCast AG&Co.KG Gr.01,,,,Würzburg,,,,97080,,SCM500-01,Liebigstrasse 34,0000040896,ALUCAST AG&CO.KG GR.01,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R12,DE,AluCast AG&Co.KG Gr.12,,,,Würzburg,,,,97080,,SCM500-12,Liebigstrasse 34,0000040907,ALUCAST AG&CO.KG GR.12,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R03,DE,AluCast AG&Co.KG Gr.03,,,,Würzburg,,,,97080,,SCM500-03,Liebigstrasse 34,0000040898,ALUCAST AG&CO.KG GR.03,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R09,DE,AluCast AG&Co.KG Gr.09,,,,Würzburg,,,,97080,,SCM500-09,Liebigstrasse 34,0000040904,ALUCAST AG&CO.KG GR.09,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R28,DE,AluCast AG&Co.KG Gr.28,,,,Würzburg,,,,97080,,SCM500-28,Liebigstrasse 34,0000040923,ALUCAST AG&CO.KG GR.28,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R24,DE,AluCast AG&Co.KG Gr.24,,,,Würzburg,,,,97080,,SCM500-24,Liebigstrasse 34,0000040919,ALUCAST AG&CO.KG GR.24,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R08,DE,AluCast AG&Co.KG Gr.08,,,,Würzburg,,,,97080,,SCM500-08,Liebigstrasse 34,0000040903,ALUCAST AG&CO.KG GR.08,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R27,DE,AluCast AG&Co.KG Gr.27,,,,Würzburg,,,,97080,,SCM500-27,Liebigstrasse 34,0000040922,ALUCAST AG&CO.KG GR.27,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R04,DE,AluCast AG&Co.KG Gr.04,,,,Würzburg,,,,97080,,SCM500-04,Liebigstrasse 34,0000040899,ALUCAST AG&CO.KG GR.04,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
